date,price,total_volume,market_cap,coin_name
2021-07-16,31726.039,21557729227.284,595342431373.864,bitcoin
2021-07-17,31399.653,22671859962.664,588495008675.518,bitcoin
2021-07-18,31588.671,17715455994.789,592581931071.212,bitcoin
2021-07-19,31919.394,17742105807.895,597872278369.111,bitcoin
2021-07-20,30928.212,20095540828.296,580252472382.712,bitcoin
2021-07-21,29971.904,23000299061.896,561743228116.548,bitcoin
2021-07-22,32383.781,29070652059.995,605357009416.756,bitcoin
2021-07-23,32409.5,19741588059.452,607621607805.35,bitcoin
2021-07-24,33455.551,22937379734.634,627747173675.433,bitcoin
2021-07-25,34213.6,22120323672.367,642012590040.641,bitcoin
2021-07-26,35456.125,20929083220.537,664681184168.776,bitcoin
2021-07-27,37281.918,53550491997.723,701921012034.664,bitcoin
2021-07-28,39076.594,36401287454.431,732311951673.355,bitcoin
2021-07-29,40031.198,41369107422.717,751371299910.515,bitcoin
2021-07-30,39977.757,28717414113.017,750407963580.473,bitcoin
2021-07-31,41936.261,35530501782.521,786531956383.648,bitcoin
2021-08-01,41754.167,28437941447.499,784039345926.19,bitcoin
2021-08-02,39914.83,28555173661.664,747403845431.828,bitcoin
2021-08-03,39278.767,28057528866.262,737440183775.555,bitcoin
2021-08-04,38368.354,28422901237.17,720835141114.334,bitcoin
2021-08-05,39751.585,27751046040.329,747085951935.055,bitcoin
2021-08-06,40825.382,38527930905.315,768416417393.597,bitcoin
2021-08-07,42802.137,40840608016.843,803853127161.28,bitcoin
2021-08-08,44647.578,42725276705.465,838457486987.611,bitcoin
2021-08-09,43753.218,39633218478.615,821704814136.011,bitcoin
2021-08-10,46311.002,42726733997.858,861862844505.61,bitcoin
2021-08-11,45639.514,35669862361.546,854344953098.755,bitcoin
2021-08-12,45652.06,35679832771.371,857660568377.386,bitcoin
2021-08-13,44495.21,35838614930.04,836054770491.896,bitcoin
2021-08-14,47717.271,34320865037.165,895084141168.8,bitcoin
2021-08-15,47088.853,33294851810.648,886593539912.814,bitcoin
2021-08-16,47025.003,32863850458.005,882888202377.709,bitcoin
2021-08-17,46031.758,34221605780.001,866391335029.369,bitcoin
2021-08-18,44534.455,34488116651.184,836777066605.98,bitcoin
2021-08-19,45015.466,34668999387.838,847143004614.999,bitcoin
2021-08-20,46745.035,38434805722.953,867650725472.864,bitcoin
2021-08-21,49195.879,36497089236.871,923013359587.472,bitcoin
2021-08-22,48933.689,42147725293.166,920750216465.385,bitcoin
2021-08-23,49250.545,27110183703.245,925630106451.479,bitcoin
2021-08-24,49518.577,35800255386.414,930729196214.294,bitcoin
2021-08-25,47940.608,38387146174.871,902489541307.531,bitcoin
2021-08-26,49002.704,33517327123.555,921328247353.563,bitcoin
2021-08-27,47229.071,33774857002.928,887832142450.196,bitcoin
2021-08-28,49083.103,34607868773.398,922969799298.94,bitcoin
2021-08-29,48936.537,28491785397.366,920017911098.756,bitcoin
2021-08-30,48907.271,26244843557.508,919515378468.847,bitcoin
2021-08-31,47124.254,32326073271.92,885729258052.632,bitcoin
2021-09-01,47335.42,34868965959.245,890014982634.898,bitcoin
2021-09-02,48823.055,39060601275.213,918058330851.483,bitcoin
2021-09-03,49338.785,39362789535.46,927323146557.212,bitcoin
2021-09-04,49934.528,42934455726.289,937295558515.289,bitcoin
2021-09-05,50013.03,36985805206.729,940538655659.808,bitcoin
2021-09-06,51696.206,31765191430.171,971284117138.44,bitcoin
2021-09-07,52739.8,37532574716.902,992868819862.231,bitcoin
2021-09-08,46995.164,64010507329.272,881943904968.651,bitcoin
2021-09-09,46085.029,48151104381.085,866885887154.311,bitcoin
2021-09-10,46518.941,38581092903.844,876179332243.744,bitcoin
2021-09-11,44802.606,38051987740.158,842222636395.468,bitcoin
2021-09-12,45196.488,34160277726.441,849828231595.672,bitcoin
2021-09-13,46195.218,27585855039.221,869122611514.091,bitcoin
2021-09-14,45139.834,40683028027.855,848992511473.562,bitcoin
2021-09-15,47135.432,38645575965.528,886524004596.606,bitcoin
2021-09-16,48186.533,30037816650.128,906727769791.07,bitcoin
2021-09-17,47879.473,31578783374.769,900990520811.935,bitcoin
2021-09-18,47228.658,27731209179.052,892585184977.833,bitcoin
2021-09-19,48266.627,27630476157.827,907957032341.134,bitcoin
2021-09-20,47371.039,26163167368.594,891560241243.058,bitcoin
2021-09-21,42932.947,41220025453.519,805826302811.35,bitcoin
2021-09-22,40386.624,45940419565.083,760802031650.605,bitcoin
2021-09-23,43587.223,36624234960.053,820460824050.953,bitcoin
2021-09-24,44980.898,33594750549.999,846615719473.873,bitcoin
2021-09-25,42752.168,42973070342.65,809772498812.68,bitcoin
2021-09-26,42856.855,30898116660.057,808279417023.341,bitcoin
2021-09-27,43336.861,30462815705.284,825341135635.717,bitcoin
2021-09-28,42247.356,30483144439.453,794889951096.439,bitcoin
2021-09-29,41010.375,29691944223.293,775534111089.489,bitcoin
2021-09-30,41587.668,30068690311.966,782626384092.284,bitcoin
2021-10-01,43859.326,30859918334.565,827840965059.613,bitcoin
2021-10-02,48181.876,42089383189.812,906929641888.824,bitcoin
2021-10-03,47777.762,29742127387.956,900582483713.112,bitcoin
2021-10-04,48282.971,26034594561.963,910331395887.482,bitcoin
2021-10-05,49260.232,32691763060.319,927812140868.052,bitcoin
2021-10-06,51668.994,35480330025.028,973040988102.911,bitcoin
2021-10-07,55415.006,48462388015.802,1044675252844.366,bitcoin
2021-10-08,53894.596,36549815857.282,1015246512238.866,bitcoin
2021-10-09,54010.937,33935485256.826,1016650501581.107,bitcoin
2021-10-10,55125.46,31927344846.447,1038524699061.441,bitcoin
2021-10-11,54711.87,38579271671.07,1030788036761.633,bitcoin
2021-10-12,57572.511,41913482915.379,1084736227837.661,bitcoin
2021-10-13,56335.035,40021384610.698,1061829863954.132,bitcoin
2021-10-14,57487.986,41216945749.347,1083366079898.551,bitcoin
2021-10-15,57452.432,35994603913.188,1082900149762.583,bitcoin
2021-10-16,61809.024,53653355008.408,1164782155730.326,bitcoin
2021-10-17,61165.636,35385452268.777,1153847028824.744,bitcoin
2021-10-18,61583.774,29625957541.678,1160650121141.994,bitcoin
2021-10-19,62017.973,39610183787.235,1173944883529.633,bitcoin
2021-10-20,64517.649,42550624869.294,1217582580302.557,bitcoin
2021-10-21,66237.518,40790757381.602,1250376460615.75,bitcoin
2021-10-22,62541.087,48709960685.533,1178926819140.818,bitcoin
2021-10-23,61029.271,40766460604.969,1151508584004.779,bitcoin
2021-10-24,61572.14,28505039147.789,1161166467847.434,bitcoin
2021-10-25,61173.166,29982535557.403,1153315262663.058,bitcoin
2021-10-26,63228.214,30852852368.028,1192131994832.586,bitcoin
2021-10-27,60604.189,33233702858.095,1143497865064.672,bitcoin
2021-10-28,58641.001,43976252157.069,1105754837660.925,bitcoin
2021-10-29,60767.556,52318597556.795,1145912030969.188,bitcoin
2021-10-30,62283.198,38648967244.952,1178047465292.366,bitcoin
2021-10-31,61837.257,31810216329.53,1166423768409.598,bitcoin
2021-11-01,61471.868,32494948460.791,1159841954948.483,bitcoin
2021-11-02,61121.831,35834742028.382,1152831210803.705,bitcoin
2021-11-03,63247.209,37335066460.155,1186951581189.47,bitcoin
2021-11-04,63130.942,36561444796.93,1187048124213.927,bitcoin
2021-11-05,61601.744,33152275947.433,1157101738112.732,bitcoin
2021-11-06,61247.385,31182137447.967,1154530569293.36,bitcoin
2021-11-07,61661.359,31423601393.173,1162489871875.481,bitcoin
2021-11-08,63153.23,24877902989.784,1191631271447.797,bitcoin
2021-11-09,67617.016,105426313891.409,1278797895528.361,bitcoin
2021-11-10,67145.375,41207912437.792,1268116896159.246,bitcoin
2021-11-11,65061.054,48648563669.377,1221681091090.63,bitcoin
2021-11-12,65005.645,35457583783.214,1228606858156.692,bitcoin
2021-11-13,64432.048,36872626217.741,1215930166022.901,bitcoin
2021-11-14,64660.335,29677693457.317,1220299721850.586,bitcoin
2021-11-15,65648.978,26088449436.717,1239021452560.904,bitcoin
2021-11-16,63933.835,32107212452.298,1206711952537.936,bitcoin
2021-11-17,60448.563,48978396010.968,1141910823555.96,bitcoin
2021-11-18,60603.656,39200729529.488,1138136620641.489,bitcoin
2021-11-19,56987.322,41828523861.718,1075758915731.036,bitcoin
2021-11-20,58459.256,37851259606.142,1103594176399.317,bitcoin
2021-11-21,60082.912,29676550711.713,1134300362589.29,bitcoin
2021-11-22,59139.779,25743426946.962,1120610791475.75,bitcoin
2021-11-23,56386.857,34001467918.528,1064619437494.187,bitcoin
2021-11-24,57748.793,36421192856.536,1090380950871.23,bitcoin
2021-11-25,57198.184,31695369987.851,1080039673037.492,bitcoin
2021-11-26,58897.847,33721097081.42,1112182356756.767,bitcoin
2021-11-27,53827.793,41325811946.271,1016487054819.716,bitcoin
2021-11-28,54533.404,28256851067.703,1030781591912.818,bitcoin
2021-11-29,57237.661,27659464986.739,1080980050980.763,bitcoin
2021-11-30,57848.774,30985196646.766,1092574224475.691,bitcoin
2021-12-01,57011.28,35723038603.831,1076804436724.324,bitcoin
2021-12-02,57169.372,49383073891.0,1079838995016.587,bitcoin
2021-12-03,56508.268,36296342256.757,1067406204922.564,bitcoin
2021-12-04,53785.967,39527112725.923,1016040747069.701,bitcoin
2021-12-05,49161.991,55941408415.036,930097457941.656,bitcoin
2021-12-06,49268.47,32826574574.442,932015145132.06,bitcoin
2021-12-07,50461.577,36126018721.827,953396710269.548,bitcoin
2021-12-08,50647.663,30083305919.56,956961313925.818,bitcoin
2021-12-09,50530.458,26590164539.06,954800139986.473,bitcoin
2021-12-10,47885.872,27269362515.247,904878061656.851,bitcoin
2021-12-11,47303.564,29611257204.741,893919955029.865,bitcoin
2021-12-12,49242.302,24619129766.774,930603779263.976,bitcoin
2021-12-13,50051.078,19871029748.356,945932497231.48,bitcoin
2021-12-14,46696.305,29628245402.124,882570058436.518,bitcoin
2021-12-15,48410.565,30152105689.953,915015634616.989,bitcoin
2021-12-16,48936.863,33782603071.209,925006387197.226,bitcoin
2021-12-17,47694.531,24699414443.566,901558072618.622,bitcoin
2021-12-18,46328.696,30617760444.45,875783175210.404,bitcoin
2021-12-19,46970.057,23305069269.644,887944269264.043,bitcoin
2021-12-20,46807.049,23002876885.701,884905649263.645,bitcoin
2021-12-21,47117.008,29356191956.182,890808857615.363,bitcoin
2021-12-22,49145.217,25764127608.311,929203956014.222,bitcoin
2021-12-23,48755.896,21887790445.928,921888029984.867,bitcoin
2021-12-24,50900.615,26419703744.657,960809259355.086,bitcoin
2021-12-25,50888.721,22535489970.197,962312381228.095,bitcoin
2021-12-26,50663.487,17235296605.826,958099737762.776,bitcoin
2021-12-27,50852.86,19632044502.131,961723851972.385,bitcoin
2021-12-28,50774.068,22793878136.834,960280703699.892,bitcoin
2021-12-29,47725.148,29538983233.487,902655839568.455,bitcoin
2021-12-30,46506.995,26348739119.378,874314106559.554,bitcoin
2021-12-31,47191.868,23753871435.217,892648631305.542,bitcoin
2022-01-01,46319.651,25895349604.886,876192941903.096,bitcoin
2022-01-02,47816.078,18904585811.034,904551946917.32,bitcoin
2022-01-03,47387.212,33756128241.986,897536090320.936,bitcoin
2022-01-04,46531.141,21890019531.578,880330191985.196,bitcoin
2022-01-05,45938.024,24895990583.663,876242689666.196,bitcoin
2022-01-06,43647.148,31837641246.018,827723202715.105,bitcoin
2022-01-07,43216.459,26366602396.812,819522879407.058,bitcoin
2022-01-08,41527.197,79685254648.076,787735561341.111,bitcoin
2022-01-09,41756.662,23337017232.771,792892599975.956,bitcoin
2022-01-10,41862.361,18016718173.609,791648558214.558,bitcoin
2022-01-11,41869.859,27984634062.05,792407724467.596,bitcoin
2022-01-12,42777.211,22813557397.822,809621515508.406,bitcoin
2022-01-13,43981.877,28250302540.221,832460077955.348,bitcoin
2022-01-14,42608.41,43905745871.293,806510860231.828,bitcoin
2022-01-15,43120.855,20238314434.862,816129314317.44,bitcoin
2022-01-16,43226.65,14651008624.735,816800318526.678,bitcoin
2022-01-17,43119.792,14452346388.55,816325578941.135,bitcoin
2022-01-18,42298.341,17694929625.846,800822650383.962,bitcoin
2022-01-19,42395.459,18897950050.286,803962100417.976,bitcoin
2022-01-20,41749.551,19626113309.554,790507925308.782,bitcoin
2022-01-21,40707.682,20930163211.171,774235809673.473,bitcoin
2022-01-22,36508.8,38296960033.316,692855029162.938,bitcoin
2022-01-23,35180.435,35517336417.258,666220701468.485,bitcoin
2022-01-24,36306.409,22865032968.608,687575973800.07,bitcoin
2022-01-25,36774.007,36385158448.607,696465421899.37,bitcoin
2022-01-26,36988.929,46168918584.853,700571452648.824,bitcoin
2022-01-27,36870.44,26756873749.745,700165819656.286,bitcoin
2022-01-28,37276.84,22057410457.281,702311456032.854,bitcoin
2022-01-29,37852.579,19214103304.053,717026944842.833,bitcoin
2022-01-30,38232.179,14178650231.622,722829009646.181,bitcoin
2022-01-31,37983.151,11807185113.633,719570142321.84,bitcoin
2022-02-01,38555.534,17731563487.284,727905398095.975,bitcoin
2022-02-02,38835.695,17109120250.159,736102274236.606,bitcoin
2022-02-03,37000.982,16709908527.231,700645616423.832,bitcoin
2022-02-04,37101.352,16136299994.838,703003347951.709,bitcoin
2022-02-05,41673.84,25347215343.883,777355085535.611,bitcoin
2022-02-06,41493.69,16752051696.249,786295053042.242,bitcoin
2022-02-07,42475.543,13206494654.908,804942041477.058,bitcoin
2022-02-08,43910.93,24171856714.476,833392518214.834,bitcoin
2022-02-09,44184.448,29024977264.932,837406846076.231,bitcoin
2022-02-10,44383.888,19780565063.099,841339973338.869,bitcoin
2022-02-11,43628.14,27877618433.981,826942197610.39,bitcoin
2022-02-12,42445.389,23279080009.725,803706779791.898,bitcoin
2022-02-13,42254.738,15479727288.783,799547462142.609,bitcoin
2022-02-14,42247.836,12146423251.4,802059713029.39,bitcoin
2022-02-15,42634.574,18090873762.823,808280617642.05,bitcoin
2022-02-16,44574.321,19801081788.556,848321283143.993,bitcoin
2022-02-17,44063.282,16847003857.433,836256083783.791,bitcoin
2022-02-18,40562.987,22270664615.478,770096677778.646,bitcoin
2022-02-19,40073.495,20130002755.178,759881874201.301,bitcoin
2022-02-20,40192.759,11735183838.177,761447243939.927,bitcoin
2022-02-21,38514.009,15998424231.018,730381814665.44,bitcoin
2022-02-22,37059.979,25174914104.163,703004241590.183,bitcoin
2022-02-23,38337.204,22212181617.2,727094284067.659,bitcoin
2022-02-24,37372.293,18507851467.851,708829287814.107,bitcoin
2022-02-25,38363.345,40839699480.891,727657714638.092,bitcoin
2022-02-26,39316.162,22579249141.515,745763194704.18,bitcoin
2022-02-27,39090.202,14568201294.745,741083625917.93,bitcoin
2022-02-28,37803.59,19424397945.62,717619764688.087,bitcoin
2022-03-01,43225.405,30634280854.538,819019441071.749,bitcoin
2022-03-02,44459.592,27880763034.094,841254375272.046,bitcoin
2022-03-03,43980.707,25615956856.403,834437956671.667,bitcoin
2022-03-04,42491.978,22366184128.9,807454920681.722,bitcoin
2022-03-05,39200.3,25121267305.979,743810477766.222,bitcoin
2022-03-06,39463.147,14818212144.75,748197160856.101,bitcoin
2022-03-07,38442.992,16995562040.607,729501899968.296,bitcoin
2022-03-08,38076.494,24596395439.059,723198804467.672,bitcoin
2022-03-09,38732.937,22556397749.428,735453953725.92,bitcoin
2022-03-10,41986.034,29211702119.449,796849504897.256,bitcoin
2022-03-11,39468.355,27653455219.041,749384110700.109,bitcoin
2022-03-12,38775.176,23624165274.522,738267961692.682,bitcoin
2022-03-13,38903.694,12440826653.847,738456528057.669,bitcoin
2022-03-14,37852.525,14461647575.514,718551088031.369,bitcoin
2022-03-15,39669.424,21250969229.222,751354026218.977,bitcoin
2022-03-16,39331.847,20768829817.939,747642430663.595,bitcoin
2022-03-17,41165.635,34974203468.766,779761001844.411,bitcoin
2022-03-18,41001.71,18861644942.593,778474325709.89,bitcoin
2022-03-19,41837.413,30316128166.49,794378970588.314,bitcoin
2022-03-20,42201.94,16580741571.96,800887993391.026,bitcoin
2022-03-21,41283.259,16856192301.96,784054464871.663,bitcoin
2022-03-22,41061.816,21335882483.316,779205413378.873,bitcoin
2022-03-23,42401.896,28688623151.357,803937099701.412,bitcoin
2022-03-24,42802.155,21851891598.642,810894331277.664,bitcoin
2022-03-25,43936.096,26212783703.864,834251096724.507,bitcoin
2022-03-26,44331.778,26147756108.079,842031938721.786,bitcoin
2022-03-27,44510.844,13676534294.229,845235093872.765,bitcoin
2022-03-28,46715.118,22545392529.674,887283025181.134,bitcoin
2022-03-29,46994.879,30051327357.067,892747620147.701,bitcoin
2022-03-30,47459.261,26128040680.826,901430001889.0,bitcoin
2022-03-31,47063.366,24497248306.347,895356010540.846,bitcoin
2022-04-01,45528.407,27736469645.537,865010142444.979,bitcoin
2022-04-02,46270.201,32948605532.135,879144224206.381,bitcoin
2022-04-03,45842.145,24803837259.765,871050305858.792,bitcoin
2022-04-04,46434.563,21510196790.303,882346640419.069,bitcoin
2022-04-05,46622.636,28019309650.726,885584977681.244,bitcoin
2022-04-06,45635.454,25474063861.606,867247321783.443,bitcoin
2022-04-07,43198.775,34113818641.776,820983263462.496,bitcoin
2022-04-08,43515.15,22960138784.304,827032889944.631,bitcoin
2022-04-09,42315.71,24202906401.167,804272478980.608,bitcoin
2022-04-10,42796.397,13949535311.531,812734148492.512,bitcoin
2022-04-11,42274.907,14936318818.778,803574629064.927,bitcoin
2022-04-12,39603.965,30168665078.21,752680814425.192,bitcoin
2022-04-13,40205.678,27804694935.484,764314681923.314,bitcoin
2022-04-14,41205.169,25453869985.972,783560801481.972,bitcoin
2022-04-15,39959.457,22744792147.01,759703443634.652,bitcoin
2022-04-16,40586.597,22053774554.177,771666602547.592,bitcoin
2022-04-17,40450.379,15777789210.238,770439827829.24,bitcoin
2022-04-18,39739.119,16627779441.568,755627152747.451,bitcoin
2022-04-19,40833.538,30617039399.98,776463403746.438,bitcoin
2022-04-20,41498.122,22717772925.29,789141783336.21,bitcoin
2022-04-21,41397.22,24937668255.073,787437397453.93,bitcoin
2022-04-22,40528.541,32131220615.55,770787243369.5,bitcoin
2022-04-23,39756.849,46022063018.952,756144456297.849,bitcoin
2022-04-24,39561.78,15010797471.968,752414150959.355,bitcoin
2022-04-25,39469.05,16778683767.597,752446283899.896,bitcoin
2022-04-26,40488.878,32883645913.965,770112436973.415,bitcoin
2022-04-27,38134.215,31053018153.387,725434540422.046,bitcoin
2022-04-28,39237.949,28170490245.866,746473028158.29,bitcoin
2022-04-29,39741.767,31484572271.032,756090806420.826,bitcoin
2022-04-30,38650.55,27758348826.409,735829877665.691,bitcoin
2022-05-01,37820.612,20955789685.356,719611115951.295,bitcoin
2022-05-02,38537.655,24857664487.015,733294957352.536,bitcoin
2022-05-03,38561.565,29825308569.422,733787526677.67,bitcoin
2022-05-04,37758.496,23070122642.328,718542028695.9,bitcoin
2022-05-05,39699.024,31748901527.206,755764276888.772,bitcoin
2022-05-06,36612.23,37402043365.584,696020943881.887,bitcoin
2022-05-07,36116.394,32223287014.454,687093350325.444,bitcoin
2022-05-08,35573.31,19130720394.98,678702448510.66,bitcoin
2022-05-09,34070.312,30810576501.523,648514321641.99,bitcoin
2022-05-10,30269.587,58369928594.327,576197842487.638,bitcoin
2022-05-11,31026.934,54071363210.088,590644412746.684,bitcoin
2022-05-12,28913.488,65985702701.505,549294001873.176,bitcoin
2022-05-13,29126.116,61338080283.58,555266177876.621,bitcoin
2022-05-14,29310.729,71541696924.399,558053182541.281,bitcoin
2022-05-15,30189.333,25759546763.689,573777699744.01,bitcoin
2022-05-16,31319.309,22948123704.173,596346266888.66,bitcoin
2022-05-17,29923.607,28418179221.125,569801943005.297,bitcoin
2022-05-18,30502.193,24964703223.575,581272773175.824,bitcoin
2022-05-19,28772.201,26219431165.242,547927169401.203,bitcoin
2022-05-20,30382.406,29190056577.431,578678245847.876,bitcoin
2022-05-21,29256.813,25980877919.568,557201657280.739,bitcoin
2022-05-22,29491.508,13561006428.369,561696351558.842,bitcoin
2022-05-23,30351.05,17199930154.801,578090387085.146,bitcoin
2022-05-24,29163.168,26646754324.711,555459414424.212,bitcoin
2022-05-25,29655.026,23486436836.561,564885248021.994,bitcoin
2022-05-26,29584.95,23108764916.207,563577022957.913,bitcoin
2022-05-27,29346.781,31972044691.71,559066076343.668,bitcoin
2022-05-28,28646.652,31756305901.006,545752899521.866,bitcoin
2022-05-29,29088.236,15406515372.712,554938694217.279,bitcoin
2022-05-30,29492.503,14496111397.934,561771345708.952,bitcoin
2022-05-31,31740.941,34891305294.623,604926607440.772,bitcoin
2022-06-01,31865.75,29770567353.488,607393396318.788,bitcoin
2022-06-02,29833.45,35553330791.536,569001624438.018,bitcoin
2022-06-03,30481.014,24232399986.261,580863150152.054,bitcoin
2022-06-04,29714.143,21997859590.668,566275595800.177,bitcoin
2022-06-05,29872.36,12911383481.844,568340135127.331,bitcoin
2022-06-06,29917.764,13395229055.412,570209935092.428,bitcoin
2022-06-07,31372.585,27644798123.298,597966736176.553,bitcoin
2022-06-08,31265.469,36111325508.042,597205650752.539,bitcoin
2022-06-09,30229.237,27080284928.565,576238781341.368,bitcoin
2022-06-10,30101.188,18871591862.34,573819802894.645,bitcoin
2022-06-11,29101.298,25663085729.429,554622874799.043,bitcoin
2022-06-12,28374.145,22518366769.839,540789214973.627,bitcoin
2022-06-13,26767.269,29834061115.625,514202090511.068,bitcoin
2022-06-14,22525.768,64852526179.383,429492202561.014,bitcoin
2022-06-15,22244.849,47639470967.891,423044474596.539,bitcoin
2022-06-16,22529.198,52027211446.511,429887916884.843,bitcoin
2022-06-17,20408.69,27449277945.593,389181727345.577,bitcoin
2022-06-18,20473.053,24232922585.24,391441740414.391,bitcoin
2022-06-19,19047.418,38920632524.161,362303884192.01,bitcoin
2022-06-20,20516.412,32488136325.883,390555374756.532,bitcoin
2022-06-21,20636.759,28346447996.78,392793374515.992,bitcoin
2022-06-22,20700.924,25340643362.789,395059669321.238,bitcoin
2022-06-23,19983.566,24955466738.111,381616262301.266,bitcoin
2022-06-24,21100.271,23655104386.979,402495826231.42,bitcoin
2022-06-25,21262.713,21955656695.749,407086114490.373,bitcoin
2022-06-26,21525.88,16152442749.306,410110791491.055,bitcoin
2022-06-27,21052.805,15392697878.418,401645800330.407,bitcoin
2022-06-28,20751.478,17719011287.983,395914576106.058,bitcoin
2022-06-29,20282.542,18161209601.432,386606940573.396,bitcoin
2022-06-30,20108.529,20744333507.355,384067866465.561,bitcoin
2022-07-01,19608.397,22816515394.911,365984224323.453,bitcoin
2022-07-02,19407.447,28756781114.7,370916529918.716,bitcoin
2022-07-03,19268.227,15601715000.679,367706689137.568,bitcoin
2022-07-04,19310.233,13976969844.332,368549364135.052,bitcoin
2022-07-05,20257.012,18634860046.372,386425176262.778,bitcoin
2022-07-06,20188.78,23623270105.545,385301783065.73,bitcoin
2022-07-07,20566.687,21755499642.283,392479833070.602,bitcoin
2022-07-08,21660.597,21927087503.434,414055638573.855,bitcoin
2022-07-09,21858.819,46645398900.963,417690286504.507,bitcoin
2022-07-10,21589.628,26211587451.783,412459838738.211,bitcoin
2022-07-11,20859.814,25037950754.003,398249545888.674,bitcoin
2022-07-12,19998.468,21319467248.801,382000290322.399,bitcoin
2022-07-13,19350.737,22074971578.29,370191767290.511,bitcoin
2022-07-14,20225.239,28560004360.903,385462566548.971,bitcoin
2022-07-15,20574.841,28732413536.67,393104346702.711,bitcoin
2022-07-16,20794.812,46542248374.332,397285233065.655,bitcoin
2022-07-17,21193.083,42051101694.798,404705642580.891,bitcoin
2022-07-18,20824.363,29615794461.499,397660610560.55,bitcoin
2022-07-19,22395.365,58636734705.483,425756736660.617,bitcoin
2022-07-20,23366.908,57338223361.514,445889013251.106,bitcoin
2022-07-21,23313.297,40775718993.798,446130012149.911,bitcoin
2022-07-22,23155.208,63224249257.511,442379611364.027,bitcoin
2022-07-23,22696.903,40304373301.415,433485926857.393,bitcoin
2022-07-24,22506.2,42519262113.153,429803379587.551,bitcoin
2022-07-25,22613.719,33108916659.054,433819662321.527,bitcoin
2022-07-26,21330.295,42667548128.932,407480099599.814,bitcoin
2022-07-27,21235.612,53995620035.181,405692421501.527,bitcoin
2022-07-28,22908.884,54498281944.452,437193517021.845,bitcoin
2022-07-29,23822.068,55609627980.657,454806622614.759,bitcoin
2022-07-30,23847.583,41089335195.64,459609388579.555,bitcoin
2022-07-31,23653.46,62102072346.808,451726702392.362,bitcoin
2022-08-01,23379.701,31786729326.443,447051019373.185,bitcoin
2022-08-02,23333.749,44489771146.511,445958949620.3,bitcoin
2022-08-03,23053.847,35151096516.756,440954684720.748,bitcoin
2022-08-04,22860.421,41334593234.075,437035641450.282,bitcoin
2022-08-05,22678.364,23624874220.43,432420621055.801,bitcoin
2022-08-06,23225.036,27040190909.828,443821669890.48,bitcoin
2022-08-07,22984.58,14439694271.141,439414782173.188,bitcoin
2022-08-08,23197.603,14324042469.271,442979379284.12,bitcoin
2022-08-09,23823.679,27756736787.029,455450642522.255,bitcoin
2022-08-10,23203.681,29738069337.776,443382534834.695,bitcoin
2022-08-11,23948.83,32215976525.65,457270455537.329,bitcoin
2022-08-12,23948.752,33892871243.717,458070674127.79,bitcoin
2022-08-13,24411.38,25195193357.103,466765701334.681,bitcoin
2022-08-14,24433.654,22240559959.522,467078368768.675,bitcoin
2022-08-15,24312.541,21287616855.704,464896345363.023,bitcoin
2022-08-16,24179.015,33404812507.805,462437221425.154,bitcoin
2022-08-17,23913.334,24971300201.368,456791042838.038,bitcoin
2022-08-18,23359.419,29567403252.001,447015816173.343,bitcoin
2022-08-19,23248.384,20228208349.157,444845955425.387,bitcoin
2022-08-20,20945.834,35142410593.122,400810425580.648,bitcoin
2022-08-21,21175.233,23809679190.922,404924875533.892,bitcoin
2022-08-22,21615.762,20476237108.352,413578924865.851,bitcoin
2022-08-23,21387.747,28856912427.176,408409110509.796,bitcoin
2022-08-24,21562.452,29331102121.793,412338357271.396,bitcoin
2022-08-25,21395.458,26855905243.361,409503007623.017,bitcoin
2022-08-26,21618.009,26767966536.315,413843488595.518,bitcoin
2022-08-27,20271.323,34910727805.041,387215087166.784,bitcoin
2022-08-28,20069.953,24463219414.743,383790676113.792,bitcoin
2022-08-29,19659.247,19781826309.451,376180531070.623,bitcoin
2022-08-30,20308.861,28706315246.14,389119405471.233,bitcoin
2022-08-31,19805.351,30308993725.456,379555151404.602,bitcoin
2022-09-01,20023.554,27825786159.856,383348414528.782,bitcoin
2022-09-02,20153.976,25616737335.881,385027707310.665,bitcoin
2022-09-03,19941.451,24078042298.34,381788074511.769,bitcoin
2022-09-04,19814.564,20048153187.4,379422449024.257,bitcoin
2022-09-05,19980.013,21537524477.369,382421043401.004,bitcoin
2022-09-06,19785.734,23522961655.0,378685143698.176,bitcoin
2022-09-07,18859.5,39940310406.476,361210437263.863,bitcoin
2022-09-08,19280.625,30517907004.082,369340091982.871,bitcoin
2022-09-09,19322.778,28936941008.359,369723445425.449,bitcoin
2022-09-10,21359.583,42487059054.976,408976281844.765,bitcoin
2022-09-11,21707.387,35941349745.244,415974687298.095,bitcoin
2022-09-12,21739.804,31266252145.356,416073628622.095,bitcoin
2022-09-13,22339.671,44006486689.445,427473787888.376,bitcoin
2022-09-14,20184.967,46489890914.825,386529657258.856,bitcoin
2022-09-15,20255.923,35789015870.392,387486232249.8,bitcoin
2022-09-16,19702.17,33715957206.683,377719382182.447,bitcoin
2022-09-17,19764.412,30187737709.58,377988702161.682,bitcoin
2022-09-18,20131.675,23394494073.785,385486747327.049,bitcoin
2022-09-19,19437.158,28689764413.699,372598380208.271,bitcoin
2022-09-20,19570.387,39507938864.879,374524246937.429,bitcoin
2022-09-21,18869.929,33890591849.677,361980678159.134,bitcoin
2022-09-22,18539.635,41059997264.968,355194467885.951,bitcoin
2022-09-23,19464.323,37660914389.892,372075639498.17,bitcoin
